AssignmentID,EmployeeID,ProjectID,AllocationPercent,AssignmentStart,AssignmentEnd,Status
11569,EMP0022652,PRJ00380,40,2025-08-12,,Assigned
11570,EMP0018429,PRJ00282,60,2025-07-08,,Assigned
11571,EMP0018429,PRJ00377,40,2025-07-07,,Assigned
11572,EMP0004613,PRJ00230,100,2025-09-03,,Assigned
11573,EMP0099315,PRJ00248,100,2025-07-03,,Assigned
11574,EMP0093194,PRJ00152,100,2025-03-27,,Assigned
11575,EMP0071642,PRJ00349,50,2025-11-15,,Assigned
11576,EMP0071642,PRJ00390,50,2026-05-27,,Assigned
11577,EMP0025975,PRJ00438,100,2025-11-25,,Assigned
11578,EMP0081116,PRJ00427,50,2025-05-11,,Assigned
11579,EMP0081116,PRJ00409,50,2025-12-19,,Assigned
11580,EMP0049884,PRJ00347,100,2025-08-07,,Assigned
11581,EMP0046696,PRJ00466,100,2025-04-11,,Assigned
11582,EMP0054650,PRJ00527,70,2025-08-20,,Assigned
11583,EMP0054650,PRJ00557,30,2026-06-04,,Assigned
11584,EMP0034769,PRJ00405,100,2025-12-12,,Assigned
11585,EMP0083266,PRJ00363,100,2026-01-23,,Assigned
11586,EMP0059473,PRJ00583,100,2026-04-23,,Assigned
11587,EMP0017450,PRJ00524,100,2025-06-13,,Assigned
11588,EMP0069089,PRJ00678,100,2026-06-18,,Assigned
11589,EMP0062100,PRJ00692,100,2026-08-14,,Assigned
11590,EMP0010582,PRJ00277,100,2025-10-07,,Assigned
11591,EMP0028667,PRJ00585,50,2026-06-30,,Assigned
11592,EMP0028667,PRJ00606,50,2025-07-01,,Assigned
11593,EMP0005440,PRJ00572,70,2025-06-28,,Assigned
11594,EMP0005440,PRJ00716,30,2026-06-23,,Assigned
11595,EMP0088864,PRJ00644,100,2025-08-08,,Assigned
11596,EMP0038220,PRJ00589,100,2025-05-29,,Assigned
11597,EMP0052626,PRJ00695,100,2025-10-11,,Assigned
11598,EMP0031363,PRJ00733,100,2026-03-23,,Assigned
11599,EMP0069758,PRJ00630,70,2025-07-18,,Assigned
11600,EMP0069758,PRJ00779,30,2026-08-03,,Assigned
11601,EMP0084000,PRJ00740,100,2026-04-20,,Assigned
11602,EMP0009869,PRJ00710,100,2026-05-15,,Assigned
11603,EMP0019398,PRJ00664,100,2026-05-01,,Assigned
11604,EMP0002910,PRJ00763,50,2025-11-11,,Assigned
11605,EMP0002910,PRJ00784,25,2025-06-20,,Assigned
11606,EMP0002910,PRJ00683,25,2025-11-19,,Assigned
11607,EMP0012492,PRJ00836,100,2025-08-01,,Assigned
11608,EMP0023681,PRJ00745,100,2025-11-14,,Assigned
11609,EMP0003024,PRJ00860,60,2025-12-31,,Assigned
11610,EMP0003024,PRJ00785,40,2026-02-20,,Assigned
11611,EMP0056323,PRJ00825,100,2026-02-05,,Assigned
11612,EMP0051892,PRJ00854,100,2026-01-27,,Assigned
11613,EMP0004829,PRJ00849,70,2025-05-30,,Assigned
11614,EMP0004829,PRJ00869,30,2026-05-10,,Assigned
11615,EMP0015007,PRJ00829,100,2025-12-22,,Assigned
11616,EMP0062723,PRJ00835,100,2025-11-03,,Assigned
11617,EMP0066309,PRJ00871,100,2026-04-17,,Assigned
11618,EMP0046508,PRJ00966,100,2025-06-17,,Assigned
11619,EMP0077628,PRJ00908,70,2025-11-06,,Assigned
11620,EMP0077628,PRJ00843,30,2025-03-31,,Assigned
11621,EMP0051184,PRJ00991,100,2025-09-26,,Assigned
11622,EMP0055299,PRJ00894,100,2026-05-28,,Assigned
11623,EMP0073716,PRJ00880,100,2026-03-01,,Assigned
11624,EMP0046364,PRJ00009,100,2025-05-18,,Assigned
11625,EMP0018191,PRJ00995,100,2025-08-17,,Assigned
11626,EMP0084256,PRJ00001,100,2026-08-02,,Assigned
11627,EMP0079592,PRJ00954,100,2025-05-21,,Assigned
11628,EMP0017046,PRJ00994,100,2025-08-06,,Assigned
11629,EMP0003085,PRJ00056,50,2026-03-14,,Assigned
11630,EMP0003085,PRJ00120,30,2026-02-21,,Assigned
11631,EMP0003085,PRJ00084,20,2025-07-17,,Assigned
11632,EMP0002959,PRJ00051,40,2026-04-14,,Assigned
11633,EMP0002959,PRJ00698,30,2025-06-20,,Assigned
11634,EMP0002959,PRJ00041,30,2025-12-31,,Assigned
11635,EMP0078545,PRJ00135,100,2026-04-21,,Assigned
11636,EMP0026279,PRJ00152,50,2025-03-27,,Assigned
11637,EMP0026279,PRJ00177,25,2025-12-03,,Assigned
11638,EMP0026279,PRJ00184,25,2025-10-08,,Assigned
11639,EMP0058576,PRJ00176,100,2026-05-19,,Assigned
11640,EMP0080302,PRJ00862,100,2026-08-10,,Assigned
11641,EMP0016031,PRJ00157,100,2025-05-04,,Assigned
11642,EMP0089112,PRJ00220,70,2025-04-20,,Assigned
11643,EMP0089112,PRJ00073,30,2026-05-09,,Assigned
11644,EMP0003753,PRJ00901,100,2025-06-19,,Assigned
11645,EMP0065490,PRJ00201,70,2025-04-16,,Assigned
11646,EMP0065490,PRJ00180,30,2025-08-26,,Assigned
11647,EMP0011892,PRJ00887,40,2026-01-02,,Assigned
11648,EMP0011892,PRJ00136,30,2025-03-26,,Assigned
11649,EMP0011892,PRJ00251,30,2025-11-04,,Assigned
11650,EMP0014034,PRJ00289,40,2025-11-09,,Assigned
11651,EMP0014034,PRJ00282,30,2025-07-08,,Assigned
11652,EMP0014034,PRJ00241,30,2025-11-19,,Assigned
11653,EMP0026739,PRJ00047,60,2025-11-30,,Assigned
11654,EMP0026739,PRJ00307,40,2025-08-21,,Assigned
11655,EMP0007283,PRJ00297,50,2026-02-09,,Assigned
11656,EMP0007283,PRJ00256,25,2025-07-06,,Assigned
11657,EMP0007283,PRJ00209,25,2025-12-26,,Assigned
11658,EMP0003202,PRJ00349,50,2025-11-15,,Assigned
11659,EMP0003202,PRJ00347,30,2025-08-07,,Assigned
11660,EMP0003202,PRJ00318,20,2025-08-11,,Assigned
11661,EMP0070732,PRJ00237,50,2026-07-24,,Assigned
11662,EMP0070732,PRJ00340,50,2025-12-07,,Assigned
11663,EMP0087534,PRJ00230,100,2025-09-03,,Assigned
11664,EMP0035120,PRJ00409,100,2025-12-19,,Assigned
11665,EMP0051614,PRJ00377,100,2025-07-07,,Assigned
11666,EMP0012404,PRJ00248,100,2025-07-03,,Assigned
11667,EMP0072036,PRJ00277,50,2025-10-07,,Assigned
11668,EMP0072036,PRJ00427,30,2025-05-11,,Assigned
11669,EMP0072036,PRJ00316,20,2025-11-05,,Assigned
11670,EMP0000694,PRJ00527,100,2025-08-20,,Assigned
11671,EMP0025476,PRJ00380,100,2025-08-12,,Assigned
11672,EMP0065621,PRJ00405,100,2025-12-12,,Assigned
11673,EMP0094803,PRJ00390,100,2026-05-27,,Assigned
11674,EMP0027205,PRJ00557,100,2026-06-04,,Assigned
11675,EMP0096703,PRJ00583,100,2026-04-23,,Assigned
11676,EMP0052272,PRJ00630,100,2025-07-18,,Assigned
11677,EMP0037907,PRJ00466,40,2025-04-11,,Assigned
11678,EMP0037907,PRJ00606,30,2025-07-01,,Assigned
11679,EMP0037907,PRJ00524,30,2025-06-13,,Assigned
11680,EMP0099683,PRJ00572,100,2025-06-28,,Assigned
11681,EMP0007273,PRJ00585,100,2026-06-30,,Assigned
11682,EMP0021427,PRJ00698,100,2025-06-20,,Assigned
11683,EMP0094383,PRJ00683,50,2025-11-19,,Assigned
11684,EMP0094383,PRJ00664,50,2026-05-01,,Assigned
11685,EMP0078489,PRJ00716,100,2026-06-23,,Assigned
11686,EMP0095823,PRJ00363,100,2026-01-23,,Assigned
11687,EMP0089238,PRJ00644,100,2025-08-08,,Assigned
11688,EMP0034751,PRJ00740,40,2026-04-20,,Assigned
11689,EMP0034751,PRJ00763,30,2025-11-11,,Assigned
11690,EMP0034751,PRJ00695,30,2025-10-11,,Assigned
11691,EMP0000985,PRJ00745,100,2025-11-14,,Assigned
11692,EMP0033898,PRJ00779,100,2026-08-03,,Assigned
11693,EMP0013565,PRJ00829,100,2025-12-22,,Assigned
11694,EMP0013955,PRJ00692,70,2026-08-14,,Assigned
11695,EMP0013955,PRJ00835,30,2025-11-03,,Assigned
11696,EMP0049934,PRJ00843,40,2025-03-31,,Assigned
11697,EMP0049934,PRJ00678,30,2026-06-18,,Assigned
11698,EMP0049934,PRJ00710,30,2026-05-15,,Assigned
11699,EMP0077570,PRJ00854,50,2026-01-27,,Assigned
11700,EMP0077570,PRJ00836,30,2025-08-01,,Assigned
11701,EMP0077570,PRJ00784,20,2025-06-20,,Assigned
11702,EMP0034414,PRJ00860,100,2025-12-31,,Assigned
11703,EMP0060621,PRJ00785,100,2026-02-20,,Assigned
11704,EMP0023318,PRJ00880,100,2026-03-01,,Assigned
11705,EMP0087500,PRJ00894,100,2026-05-28,,Assigned
11706,EMP0098519,PRJ00589,50,2025-05-29,,Assigned
11707,EMP0098519,PRJ00908,50,2025-11-06,,Assigned
11708,EMP0000090,PRJ00887,50,2026-01-02,,Assigned
11709,EMP0000090,PRJ00862,50,2026-08-10,,Assigned
11710,EMP0061965,PRJ00825,100,2026-02-05,,Assigned
11711,EMP0084644,PRJ00438,100,2025-11-25,,Assigned
11712,EMP0090727,PRJ00901,70,2025-06-19,,Assigned
11713,EMP0090727,PRJ00966,30,2025-06-17,,Assigned
11714,EMP0055309,PRJ00009,40,2025-05-18,,Assigned
11715,EMP0055309,PRJ00994,30,2025-08-06,,Assigned
11716,EMP0055309,PRJ00869,30,2026-05-10,,Assigned
11717,EMP0046277,PRJ00849,100,2025-05-30,,Assigned
11718,EMP0038379,PRJ00733,100,2026-03-23,,Assigned
11719,EMP0050282,PRJ00041,100,2025-12-31,,Assigned
11720,EMP0093564,PRJ00084,100,2025-07-17,,Assigned
11721,EMP0041319,PRJ00056,100,2026-03-14,,Assigned
11722,EMP0086482,PRJ00995,70,2025-08-17,,Assigned
11723,EMP0086482,PRJ00991,30,2025-09-26,,Assigned
11724,EMP0057694,PRJ00136,100,2025-03-26,,Assigned
11725,EMP0060593,PRJ00152,40,2025-03-27,,Assigned
11726,EMP0060593,PRJ00047,30,2025-11-30,,Assigned
11727,EMP0060593,PRJ00120,30,2026-02-21,,Assigned
11728,EMP0041313,PRJ00871,100,2026-04-17,,Assigned
11729,EMP0023467,PRJ00184,100,2025-10-08,,Assigned
11730,EMP0010485,PRJ00180,100,2025-08-26,,Assigned
11731,EMP0071914,PRJ00209,50,2025-12-26,,Assigned
11732,EMP0071914,PRJ00051,50,2026-04-14,,Assigned
11733,EMP0013725,PRJ00230,100,2025-09-03,,Assigned
11734,EMP0061553,PRJ00220,50,2025-04-20,,Assigned
11735,EMP0061553,PRJ00237,50,2026-07-24,,Assigned
11736,EMP0018109,PRJ00001,60,2026-08-02,,Assigned
11737,EMP0018109,PRJ00954,40,2025-05-21,,Assigned
11738,EMP0092954,PRJ00073,70,2026-05-09,,Assigned
11739,EMP0092954,PRJ00135,30,2026-04-21,,Assigned
11740,EMP0085639,PRJ00157,100,2025-05-04,,Assigned
11741,EMP0092857,PRJ00289,50,2025-11-09,,Assigned
11742,EMP0092857,PRJ00201,50,2025-04-16,,Assigned
11743,EMP0091809,PRJ00176,60,2026-05-19,,Assigned
11744,EMP0091809,PRJ00307,40,2025-08-21,,Assigned
11745,EMP0034933,PRJ00318,50,2025-08-11,,Assigned
11746,EMP0034933,PRJ00340,50,2025-12-07,,Assigned
11747,EMP0008054,PRJ00251,100,2025-11-04,,Assigned
11748,EMP0002012,PRJ00241,100,2025-11-19,,Assigned
11749,EMP0045257,PRJ00256,50,2025-07-06,,Assigned
11750,EMP0045257,PRJ00177,25,2025-12-03,,Assigned
11751,EMP0045257,PRJ00248,25,2025-07-03,,Assigned
11752,EMP0023298,PRJ00282,100,2025-07-08,,Assigned
11753,EMP0064488,PRJ00363,100,2026-01-23,,Assigned
11754,EMP0084295,PRJ00347,100,2025-08-07,,Assigned
11755,EMP0033620,PRJ00349,100,2025-11-15,,Assigned
11756,EMP0077533,PRJ00380,100,2025-08-12,,Assigned
11757,EMP0055180,PRJ00316,100,2025-11-05,,Assigned
11758,EMP0092766,PRJ00377,100,2025-07-07,,Assigned
11759,EMP0057507,PRJ00427,100,2025-05-11,,Assigned
11760,EMP0018194,PRJ00409,100,2025-12-19,,Assigned
11761,EMP0073432,PRJ00572,100,2025-06-28,,Assigned
11762,EMP0077575,PRJ00390,40,2026-05-27,,Assigned
11763,EMP0077575,PRJ00405,30,2025-12-12,,Assigned
11764,EMP0077575,PRJ00438,30,2025-11-25,,Assigned
11765,EMP0009549,PRJ00589,100,2025-05-29,,Assigned
11766,EMP0008817,PRJ00630,100,2025-07-18,,Assigned
11767,EMP0010979,PRJ00557,50,2026-06-04,,Assigned
11768,EMP0010979,PRJ00585,50,2026-06-30,,Assigned
11769,EMP0044389,PRJ00664,70,2026-05-01,,Assigned
11770,EMP0044389,PRJ00466,30,2025-04-11,,Assigned
11771,EMP0020742,PRJ00277,100,2025-10-07,,Assigned
11772,EMP0057011,PRJ00683,100,2025-11-19,,Assigned
11773,EMP0013833,PRJ00692,100,2026-08-14,,Assigned
11774,EMP0019451,PRJ00644,100,2025-08-08,,Assigned
11775,EMP0054215,PRJ00678,100,2026-06-18,,Assigned
11776,EMP0096770,PRJ00716,70,2026-06-23,,Assigned
11777,EMP0096770,PRJ00710,30,2026-05-15,,Assigned
11778,EMP0095697,PRJ00583,70,2026-04-23,,Assigned
11779,EMP0095697,PRJ00695,30,2025-10-11,,Assigned
11780,EMP0033174,PRJ00527,100,2025-08-20,,Assigned
11781,EMP0009723,PRJ00606,70,2025-07-01,,Assigned
11782,EMP0009723,PRJ00785,30,2026-02-20,,Assigned
11783,EMP0052990,PRJ00740,100,2026-04-20,,Assigned
11784,EMP0059009,PRJ00779,100,2026-08-03,,Assigned
11785,EMP0061948,PRJ00829,100,2025-12-22,,Assigned
11786,EMP0075809,PRJ00524,100,2025-06-13,,Assigned
11787,EMP0047098,PRJ00835,70,2025-11-03,,Assigned
11788,EMP0047098,PRJ00836,30,2025-08-01,,Assigned
11789,EMP0094253,PRJ00698,100,2025-06-20,,Assigned
11790,EMP0031843,PRJ00849,60,2025-05-30,,Assigned
11791,EMP0031843,PRJ00825,40,2026-02-05,,Assigned
11792,EMP0038770,PRJ00860,100,2025-12-31,,Assigned
11793,EMP0018129,PRJ00745,100,2025-11-14,,Assigned
11794,EMP0005132,PRJ00880,70,2026-03-01,,Assigned
11795,EMP0005132,PRJ00763,30,2025-11-11,,Assigned
11796,EMP0021717,PRJ00297,100,2026-02-09,,Assigned
11797,EMP0068351,PRJ00784,60,2025-06-20,,Assigned
11798,EMP0068351,PRJ00871,40,2026-04-17,,Assigned
11799,EMP0040069,PRJ00869,100,2026-05-10,,Assigned
11800,EMP0016367,PRJ00966,40,2025-06-17,,Assigned
11801,EMP0016367,PRJ00894,30,2026-05-28,,Assigned
11802,EMP0016367,PRJ00954,30,2025-05-21,,Assigned
11803,EMP0013454,PRJ00854,60,2026-01-27,,Assigned
11804,EMP0013454,PRJ00843,40,2025-03-31,,Assigned
11805,EMP0081300,PRJ00862,70,2026-08-10,,Assigned
11806,EMP0081300,PRJ00009,30,2025-05-18,,Assigned
11807,EMP0071906,PRJ00887,100,2026-01-02,,Assigned
11808,EMP0039165,PRJ00994,100,2025-08-06,,Assigned
11809,EMP0040035,PRJ00991,100,2025-09-26,,Assigned
11810,EMP0033409,PRJ00733,100,2026-03-23,,Assigned
11811,EMP0009496,PRJ00041,100,2025-12-31,,Assigned
11812,EMP0003964,PRJ00056,100,2026-03-14,,Assigned
11813,EMP0008686,PRJ00001,70,2026-08-02,,Assigned
11814,EMP0008686,PRJ00908,30,2025-11-06,,Assigned
11815,EMP0078145,PRJ00120,60,2026-02-21,,Assigned
11816,EMP0078145,PRJ00136,40,2025-03-26,,Assigned
11817,EMP0097430,PRJ00152,70,2025-03-27,,Assigned
11818,EMP0097430,PRJ00051,30,2026-04-14,,Assigned
11819,EMP0092557,PRJ00135,50,2026-04-21,,Assigned
11820,EMP0092557,PRJ00157,50,2025-05-04,,Assigned
11821,EMP0051059,PRJ00177,70,2025-12-03,,Assigned
11822,EMP0051059,PRJ00084,30,2025-07-17,,Assigned
11823,EMP0085565,PRJ00180,100,2025-08-26,,Assigned
11824,EMP0042488,PRJ00201,100,2025-04-16,,Assigned
11825,EMP0093230,PRJ00176,100,2026-05-19,,Assigned
11826,EMP0055350,PRJ00237,40,2026-07-24,,Assigned
11827,EMP0055350,PRJ00230,30,2025-09-03,,Assigned
11828,EMP0055350,PRJ00209,30,2025-12-26,,Assigned
11829,EMP0095610,PRJ00073,100,2026-05-09,,Assigned
11830,EMP0050957,PRJ00241,100,2025-11-19,,Assigned
11831,EMP0089026,PRJ00047,100,2025-11-30,,Assigned
11832,EMP0019256,PRJ00995,100,2025-08-17,,Assigned
11833,EMP0040120,PRJ00248,100,2025-07-03,,Assigned
11834,EMP0073994,PRJ00282,50,2025-07-08,,Assigned
11835,EMP0073994,PRJ00289,50,2025-11-09,,Assigned
11836,EMP0017619,PRJ00184,100,2025-10-08,,Assigned
11837,EMP0049450,PRJ00901,100,2025-06-19,,Assigned
11838,EMP0069857,PRJ00316,60,2025-11-05,,Assigned
11839,EMP0069857,PRJ00220,40,2025-04-20,,Assigned
11840,EMP0016782,PRJ00340,100,2025-12-07,,Assigned
11841,EMP0054609,PRJ00277,50,2025-10-07,,Assigned
11842,EMP0054609,PRJ00251,25,2025-11-04,,Assigned
11843,EMP0054609,PRJ00380,25,2025-08-12,,Assigned
11844,EMP0050490,PRJ00377,100,2025-07-07,,Assigned
11845,EMP0059335,PRJ00349,70,2025-11-15,,Assigned
11846,EMP0059335,PRJ00347,30,2025-08-07,,Assigned
11847,EMP0062123,PRJ00409,100,2025-12-19,,Assigned
11848,EMP0062003,PRJ00427,50,2025-05-11,,Assigned
11849,EMP0062003,PRJ00307,25,2025-08-21,,Assigned
11850,EMP0062003,PRJ00115,25,2025-08-17,,Assigned
11851,EMP0035318,PRJ00466,60,2025-04-11,,Assigned
11852,EMP0035318,PRJ00524,40,2025-06-13,,Assigned
11853,EMP0088401,PRJ00390,50,2026-05-27,,Assigned
11854,EMP0088401,PRJ00297,25,2026-02-09,,Assigned
11855,EMP0088401,PRJ00557,25,2026-06-04,,Assigned
11856,EMP0093616,PRJ00583,100,2026-04-23,,Assigned
11857,EMP0076796,PRJ00527,100,2025-08-20,,Assigned
11858,EMP0022856,PRJ00606,70,2025-07-01,,Assigned
11859,EMP0022856,PRJ00318,30,2025-08-11,,Assigned
11860,EMP0047335,PRJ00630,60,2025-07-18,,Assigned
11861,EMP0047335,PRJ00678,40,2026-06-18,,Assigned
11862,EMP0095387,PRJ00683,50,2025-11-19,,Assigned
11863,EMP0095387,PRJ00644,50,2025-08-08,,Assigned
11864,EMP0092860,PRJ00405,50,2025-12-12,,Assigned
11865,EMP0092860,PRJ00438,50,2025-11-25,,Assigned
11866,EMP0017176,PRJ00664,100,2026-05-01,,Assigned
11867,EMP0044660,PRJ00572,100,2025-06-28,,Assigned
11868,EMP0054290,PRJ00589,50,2025-05-29,,Assigned
11869,EMP0054290,PRJ00363,50,2026-01-23,,Assigned
11870,EMP0075500,PRJ00710,70,2026-05-15,,Assigned
11871,EMP0075500,PRJ00695,30,2025-10-11,,Assigned
11872,EMP0060193,PRJ00692,100,2026-08-14,,Assigned
11873,EMP0068823,PRJ00256,100,2025-07-06,,Assigned
11874,EMP0087588,PRJ00698,40,2025-06-20,,Assigned
11875,EMP0087588,PRJ00785,30,2026-02-20,,Assigned
11876,EMP0087588,PRJ00745,30,2025-11-14,,Assigned
11877,EMP0078474,PRJ00779,70,2026-08-03,,Assigned
11878,EMP0078474,PRJ00740,30,2026-04-20,,Assigned
11879,EMP0043713,PRJ00835,100,2025-11-03,,Assigned
11880,EMP0097188,PRJ00825,100,2026-02-05,,Assigned
11881,EMP0024360,PRJ00849,100,2025-05-30,,Assigned
11882,EMP0080743,PRJ00843,100,2025-03-31,,Assigned
11883,EMP0001031,PRJ00784,70,2025-06-20,,Assigned
11884,EMP0001031,PRJ00860,30,2025-12-31,,Assigned
11885,EMP0080008,PRJ00854,50,2026-01-27,,Assigned
11886,EMP0080008,PRJ00871,25,2026-04-17,,Assigned
11887,EMP0080008,PRJ00880,25,2026-03-01,,Assigned
11888,EMP0029295,PRJ00829,100,2025-12-22,,Assigned
11889,EMP0075580,PRJ00771,100,2025-09-24,,Assigned
11890,EMP0056554,PRJ00836,40,2025-08-01,,Assigned
11891,EMP0056554,PRJ00763,30,2025-11-11,,Assigned
11892,EMP0056554,PRJ00716,30,2026-06-23,,Assigned
11893,EMP0096187,PRJ00954,100,2025-05-21,,Assigned
11894,EMP0015858,PRJ00869,50,2026-05-10,,Assigned
11895,EMP0015858,PRJ00585,25,2026-06-30,,Assigned
11896,EMP0015858,PRJ00894,25,2026-05-28,,Assigned
11897,EMP0024681,PRJ00966,100,2025-06-17,,Assigned
11898,EMP0033423,PRJ00862,100,2026-08-10,,Assigned
11899,EMP0083084,PRJ00991,100,2025-09-26,,Assigned
11900,EMP0077198,PRJ00901,100,2025-06-19,,Assigned
11901,EMP0033366,PRJ00041,50,2025-12-31,,Assigned
11902,EMP0033366,PRJ00887,50,2026-01-02,,Assigned
11903,EMP0048002,PRJ00047,100,2025-11-30,,Assigned
11904,EMP0092463,PRJ00073,100,2026-05-09,,Assigned
11905,EMP0012004,PRJ00009,50,2025-05-18,,Assigned
11906,EMP0012004,PRJ00120,50,2026-02-21,,Assigned
11907,EMP0004056,PRJ00115,50,2025-08-17,,Assigned
11908,EMP0004056,PRJ00001,50,2026-08-02,,Assigned
11909,EMP0076417,PRJ00994,100,2025-08-06,,Assigned
11910,EMP0069574,PRJ00733,70,2026-03-23,,Assigned
11911,EMP0069574,PRJ00176,30,2026-05-19,,Assigned
11912,EMP0037250,PRJ00152,100,2025-03-27,,Assigned
11913,EMP0030042,PRJ00051,50,2026-04-14,,Assigned
11914,EMP0030042,PRJ00135,50,2026-04-21,,Assigned
11915,EMP0005112,PRJ00056,100,2026-03-14,,Assigned
11916,EMP0017962,PRJ00209,100,2025-12-26,,Assigned
11917,EMP0036356,PRJ00995,100,2025-08-17,,Assigned
11918,EMP0036652,PRJ00184,100,2025-10-08,,Assigned
11919,EMP0051496,PRJ00237,100,2026-07-24,,Assigned
11920,EMP0097664,PRJ00157,50,2025-05-04,,Assigned
11921,EMP0097664,PRJ00230,25,2025-09-03,,Assigned
11922,EMP0097664,PRJ00251,25,2025-11-04,,Assigned
11923,EMP0087525,PRJ00201,100,2025-04-16,,Assigned
11924,EMP0012716,PRJ00241,100,2025-11-19,,Assigned
11925,EMP0064626,PRJ00248,100,2025-07-03,,Assigned
11926,EMP0095752,PRJ00289,100,2025-11-09,,Assigned
11927,EMP0071589,PRJ00136,100,2025-03-26,,Assigned
11928,EMP0020256,PRJ00908,100,2025-11-06,,Assigned
11929,EMP0022676,PRJ00297,100,2026-02-09,,Assigned
11930,EMP0098706,PRJ00177,50,2025-12-03,,Assigned
11931,EMP0098706,PRJ00220,25,2025-04-20,,Assigned
11932,EMP0098706,PRJ00318,25,2025-08-11,,Assigned
11933,EMP0051221,PRJ00282,60,2025-07-08,,Assigned
11934,EMP0051221,PRJ00347,40,2025-08-07,,Assigned
11935,EMP0096298,PRJ00307,100,2025-08-21,,Assigned
11936,EMP0022946,PRJ00180,100,2025-08-26,,Assigned
11937,EMP0051772,PRJ00340,100,2025-12-07,,Assigned
11938,EMP0067828,PRJ00405,100,2025-12-12,,Assigned
11939,EMP0087752,PRJ00390,100,2026-05-27,,Assigned
11940,EMP0032221,PRJ00084,70,2025-07-17,,Assigned
11941,EMP0032221,PRJ00438,30,2025-11-25,,Assigned
11942,EMP0035993,PRJ00380,100,2025-08-12,,Assigned
11943,EMP0022102,PRJ00349,100,2025-11-15,,Assigned
11944,EMP0070145,PRJ00524,100,2025-06-13,,Assigned
11945,EMP0069187,PRJ00363,100,2026-01-23,,Assigned
11946,EMP0080169,PRJ00527,50,2025-08-20,,Assigned
11947,EMP0080169,PRJ00409,50,2025-12-19,,Assigned
11948,EMP0023621,PRJ00583,50,2026-04-23,,Assigned
11949,EMP0023621,PRJ00466,25,2025-04-11,,Assigned
11950,EMP0023621,PRJ00316,25,2025-11-05,,Assigned
11951,EMP0002904,PRJ00256,40,2025-07-06,,Assigned
11952,EMP0002904,PRJ00572,30,2025-06-28,,Assigned
11953,EMP0002904,PRJ00557,30,2026-06-04,,Assigned
11954,EMP0010022,PRJ00644,50,2025-08-08,,Assigned
11955,EMP0010022,PRJ00683,25,2025-11-19,,Assigned
11956,EMP0010022,PRJ00377,25,2025-07-07,,Assigned
11957,EMP0015673,PRJ00695,100,2025-10-11,,Assigned
11958,EMP0080362,PRJ00664,100,2026-05-01,,Assigned
11959,EMP0071130,PRJ00277,100,2025-10-07,,Assigned
11960,EMP0080931,PRJ00585,100,2026-06-30,,Assigned
11961,EMP0079256,PRJ00698,100,2025-06-20,,Assigned
11962,EMP0062540,PRJ00692,100,2026-08-14,,Assigned
11963,EMP0000041,PRJ00740,100,2026-04-20,,Assigned
11964,EMP0033856,PRJ00710,40,2026-05-15,,Assigned
11965,EMP0033856,PRJ00771,30,2025-09-24,,Assigned
11966,EMP0033856,PRJ00733,30,2026-03-23,,Assigned
11967,EMP0006672,PRJ00427,70,2025-05-11,,Assigned
11968,EMP0006672,PRJ00630,30,2025-07-18,,Assigned
11969,EMP0090151,PRJ00745,70,2025-11-14,,Assigned
11970,EMP0090151,PRJ00678,30,2026-06-18,,Assigned
11971,EMP0080286,PRJ00716,100,2026-06-23,,Assigned
11972,EMP0026322,PRJ00589,50,2025-05-29,,Assigned
11973,EMP0026322,PRJ00784,50,2025-06-20,,Assigned
11974,EMP0021868,PRJ00825,100,2026-02-05,,Assigned
11975,EMP0023662,PRJ00606,50,2025-07-01,,Assigned
11976,EMP0023662,PRJ00785,50,2026-02-20,,Assigned
11977,EMP0012116,PRJ00763,100,2025-11-11,,Assigned
11978,EMP0088854,PRJ00836,50,2025-08-01,,Assigned
11979,EMP0088854,PRJ00854,25,2026-01-27,,Assigned
11980,EMP0088854,PRJ00843,25,2025-03-31,,Assigned
11981,EMP0033748,PRJ00849,50,2025-05-30,,Assigned
11982,EMP0033748,PRJ00880,50,2026-03-01,,Assigned
11983,EMP0017353,PRJ00862,100,2026-08-10,,Assigned
11984,EMP0084968,PRJ00894,100,2026-05-28,,Assigned
11985,EMP0061145,PRJ00829,100,2025-12-22,,Assigned
11986,EMP0020950,PRJ00887,50,2026-01-02,,Assigned
11987,EMP0020950,PRJ00835,50,2025-11-03,,Assigned
11988,EMP0029872,PRJ00779,100,2026-08-03,,Assigned
11989,EMP0052341,PRJ00954,40,2025-05-21,,Assigned
11990,EMP0052341,PRJ00991,30,2025-09-26,,Assigned
11991,EMP0052341,PRJ00869,30,2026-05-10,,Assigned
11992,EMP0093535,PRJ00901,60,2025-06-19,,Assigned
11993,EMP0093535,PRJ00047,40,2025-11-30,,Assigned
11994,EMP0059129,PRJ00051,50,2026-04-14,,Assigned
11995,EMP0059129,PRJ00995,50,2025-08-17,,Assigned
11996,EMP0045052,PRJ00908,100,2025-11-06,,Assigned
11997,EMP0030577,PRJ00860,100,2025-12-31,,Assigned
11998,EMP0030086,PRJ00871,100,2026-04-17,,Assigned
11999,EMP0068879,PRJ00041,50,2025-12-31,,Assigned
12000,EMP0068879,PRJ00966,50,2025-06-17,,Assigned
12001,EMP0026314,PRJ00009,50,2025-05-18,,Assigned
12002,EMP0026314,PRJ00136,50,2025-03-26,,Assigned
12003,EMP0090649,PRJ00120,100,2026-02-21,,Assigned
12004,EMP0003738,PRJ00001,100,2026-08-02,,Assigned
