ReviewID,EmployeeID,ReviewDate,PerformanceScore,PerformanceRating
REV00014779,EMP0005554,2023-12-31,4.1,4
REV00014780,EMP0005554,2024-12-31,4.3,4
REV00014781,EMP0005554,2025-12-31,4.3,4
REV00014782,EMP0005555,2023-12-31,4.3,4
REV00014783,EMP0005555,2024-12-31,3.8,3
REV00014784,EMP0005555,2025-12-31,3.3,3
REV00014785,EMP0005556,2025-12-31,4.2,4
REV00014786,EMP0005557,2023-12-31,4.0,4
REV00014787,EMP0005557,2024-12-31,4.3,4
REV00014788,EMP0005557,2025-12-31,3.9,3
REV00014789,EMP0005558,2023-12-31,3.6,3
REV00014790,EMP0005558,2024-12-31,3.9,3
REV00014791,EMP0005558,2025-12-31,3.5,3
REV00014792,EMP0005559,2023-12-31,3.6,3
REV00014793,EMP0005559,2024-12-31,3.8,3
REV00014794,EMP0005559,2025-12-31,3.5,3
REV00014795,EMP0005560,2023-12-31,4.0,4
REV00014796,EMP0005560,2024-12-31,4.4,4
REV00014797,EMP0005560,2025-12-31,4.1,4
REV00014798,EMP0005561,2024-12-31,4.0,4
REV00014799,EMP0005561,2025-12-31,4.1,4
REV00014800,EMP0005562,2023-12-31,3.9,3
REV00014801,EMP0005562,2024-12-31,4.1,4
REV00014802,EMP0005562,2025-12-31,3.8,3
REV00014803,EMP0005563,2024-12-31,4.1,4
REV00014804,EMP0005563,2025-12-31,4.4,4
REV00014805,EMP0005564,2023-12-31,5.0,4
REV00014806,EMP0005564,2024-12-31,4.6,4
REV00014807,EMP0005564,2025-12-31,4.6,4
REV00014808,EMP0005565,2023-12-31,3.4,3
REV00014809,EMP0005565,2024-12-31,3.1,3
REV00014810,EMP0005565,2025-12-31,3.1,3
REV00014811,EMP0005566,2023-12-31,4.2,4
REV00014812,EMP0005566,2024-12-31,4.6,4
REV00014813,EMP0005566,2025-12-31,4.6,4
REV00014814,EMP0005567,2023-12-31,3.7,3
REV00014815,EMP0005567,2024-12-31,3.4,3
REV00014816,EMP0005567,2025-12-31,3.6,3
REV00014817,EMP0005568,2023-12-31,4.3,4
REV00014818,EMP0005568,2024-12-31,4.6,4
REV00014819,EMP0005568,2025-12-31,4.3,4
REV00014820,EMP0005569,2023-12-31,4.8,4
REV00014821,EMP0005569,2024-12-31,5.0,4
REV00014822,EMP0005569,2025-12-31,5.0,4
REV00014823,EMP0005570,2024-12-31,4.2,4
REV00014824,EMP0005570,2025-12-31,3.9,3
REV00014825,EMP0005571,2023-12-31,4.3,4
REV00014826,EMP0005571,2024-12-31,4.4,4
REV00014827,EMP0005571,2025-12-31,4.9,4
REV00014828,EMP0005572,2023-12-31,4.7,4
REV00014829,EMP0005572,2024-12-31,4.4,4
REV00014830,EMP0005572,2025-12-31,4.6,4
REV00014831,EMP0005573,2023-12-31,4.5,4
REV00014832,EMP0005573,2024-12-31,4.6,4
REV00014833,EMP0005573,2025-12-31,4.9,4
REV00014834,EMP0005574,2025-12-31,4.5,4
REV00014835,EMP0005575,2023-12-31,4.3,4
REV00014836,EMP0005575,2024-12-31,4.0,4
REV00014837,EMP0005575,2025-12-31,3.7,3
REV00014838,EMP0005576,2023-12-31,3.9,3
REV00014839,EMP0005576,2024-12-31,4.1,4
REV00014840,EMP0005576,2025-12-31,3.6,3
REV00014841,EMP0005577,2023-12-31,3.4,3
REV00014842,EMP0005577,2024-12-31,3.3,3
REV00014843,EMP0005577,2025-12-31,3.8,3
REV00014844,EMP0005578,2023-12-31,3.7,3
REV00014845,EMP0005578,2024-12-31,4.2,4
REV00014846,EMP0005578,2025-12-31,4.5,4
REV00014847,EMP0005579,2023-12-31,4.1,4
REV00014848,EMP0005579,2024-12-31,4.3,4
REV00014849,EMP0005579,2025-12-31,4.3,4
REV00014850,EMP0005580,2023-12-31,5.0,4
REV00014851,EMP0005580,2024-12-31,5.0,4
REV00014852,EMP0005580,2025-12-31,5.0,4
REV00014853,EMP0005581,2025-12-31,4.8,4
REV00014854,EMP0005582,2024-12-31,4.1,4
REV00014855,EMP0005582,2025-12-31,4.3,4
REV00014856,EMP0005583,2023-12-31,3.7,3
REV00014857,EMP0005583,2024-12-31,3.4,3
REV00014858,EMP0005583,2025-12-31,3.4,3
REV00014859,EMP0005584,2023-12-31,4.1,4
REV00014860,EMP0005584,2024-12-31,4.2,4
REV00014861,EMP0005584,2025-12-31,4.1,4
REV00014862,EMP0005585,2023-12-31,3.5,3
REV00014863,EMP0005585,2024-12-31,3.4,3
REV00014864,EMP0005585,2025-12-31,3.1,3
REV00014865,EMP0005586,2023-12-31,4.4,4
REV00014866,EMP0005586,2024-12-31,4.0,4
REV00014867,EMP0005586,2025-12-31,4.2,4
REV00014868,EMP0005587,2023-12-31,3.4,3
REV00014869,EMP0005587,2024-12-31,3.2,3
REV00014870,EMP0005587,2025-12-31,3.3,3
REV00014871,EMP0005588,2023-12-31,4.3,4
REV00014872,EMP0005588,2024-12-31,4.3,4
REV00014873,EMP0005588,2025-12-31,4.1,4
REV00014874,EMP0005589,2023-12-31,4.5,4
REV00014875,EMP0005589,2024-12-31,4.4,4
REV00014876,EMP0005589,2025-12-31,4.1,4
REV00014877,EMP0005590,2023-12-31,3.9,3
REV00014878,EMP0005590,2024-12-31,3.5,3
REV00014879,EMP0005590,2025-12-31,3.5,3
REV00014880,EMP0005591,2023-12-31,4.3,4
REV00014881,EMP0005591,2024-12-31,4.6,4
REV00014882,EMP0005591,2025-12-31,4.8,4
REV00014883,EMP0005592,2023-12-31,3.8,3
REV00014884,EMP0005592,2024-12-31,3.6,3
REV00014885,EMP0005592,2025-12-31,3.5,3
REV00014886,EMP0005593,2023-12-31,3.9,3
REV00014887,EMP0005593,2024-12-31,4.3,4
REV00014888,EMP0005593,2025-12-31,3.8,3
REV00014889,EMP0005594,2023-12-31,5.0,4
REV00014890,EMP0005594,2024-12-31,5.0,4
REV00014891,EMP0005594,2025-12-31,5.0,4
REV00014892,EMP0005595,2023-12-31,3.4,3
REV00014893,EMP0005595,2024-12-31,3.6,3
REV00014894,EMP0005595,2025-12-31,3.3,3
REV00014895,EMP0005596,2023-12-31,4.4,4
REV00014896,EMP0005596,2024-12-31,4.3,4
REV00014897,EMP0005596,2025-12-31,4.4,4
REV00014898,EMP0005597,2023-12-31,4.0,4
REV00014899,EMP0005597,2024-12-31,4.2,4
REV00014900,EMP0005597,2025-12-31,4.1,4
REV00014901,EMP0005598,2023-12-31,4.7,4
REV00014902,EMP0005598,2024-12-31,4.4,4
REV00014903,EMP0005598,2025-12-31,4.7,4
REV00014904,EMP0005599,2023-12-31,4.3,4
REV00014905,EMP0005599,2024-12-31,3.9,3
REV00014906,EMP0005599,2025-12-31,3.8,3
REV00014907,EMP0005600,2025-12-31,3.9,3
REV00014908,EMP0005601,2023-12-31,5.0,4
REV00014909,EMP0005601,2024-12-31,5.0,4
REV00014910,EMP0005601,2025-12-31,4.6,4
REV00014911,EMP0005602,2023-12-31,5.0,4
REV00014912,EMP0005602,2024-12-31,4.9,4
REV00014913,EMP0005602,2025-12-31,5.0,4
REV00014914,EMP0005603,2023-12-31,4.0,4
REV00014915,EMP0005603,2024-12-31,4.2,4
REV00014916,EMP0005603,2025-12-31,4.4,4
REV00014917,EMP0005604,2023-12-31,4.1,4
REV00014918,EMP0005604,2024-12-31,3.8,3
REV00014919,EMP0005604,2025-12-31,3.5,3
REV00014920,EMP0005605,2023-12-31,3.6,3
REV00014921,EMP0005605,2024-12-31,4.0,4
REV00014922,EMP0005605,2025-12-31,4.0,4
REV00014923,EMP0005606,2023-12-31,4.8,4
REV00014924,EMP0005606,2024-12-31,4.6,4
REV00014925,EMP0005606,2025-12-31,4.7,4
REV00014926,EMP0005607,2023-12-31,4.3,4
REV00014927,EMP0005607,2024-12-31,4.6,4
REV00014928,EMP0005607,2025-12-31,4.7,4
REV00014929,EMP0005608,2023-12-31,3.5,3
REV00014930,EMP0005608,2024-12-31,3.6,3
REV00014931,EMP0005608,2025-12-31,3.9,3
REV00014932,EMP0005609,2023-12-31,4.3,4
REV00014933,EMP0005609,2024-12-31,4.3,4
REV00014934,EMP0005609,2025-12-31,4.3,4
REV00014935,EMP0005610,2023-12-31,4.5,4
REV00014936,EMP0005610,2024-12-31,4.3,4
REV00014937,EMP0005610,2025-12-31,4.7,4
REV00014938,EMP0005611,2023-12-31,3.9,3
REV00014939,EMP0005611,2024-12-31,3.6,3
REV00014940,EMP0005611,2025-12-31,3.4,3
REV00014941,EMP0005612,2023-12-31,4.0,4
REV00014942,EMP0005612,2024-12-31,4.4,4
REV00014943,EMP0005612,2025-12-31,4.9,4
REV00014944,EMP0005613,2023-12-31,4.5,4
REV00014945,EMP0005613,2024-12-31,4.1,4
REV00014946,EMP0005613,2025-12-31,4.1,4
REV00014947,EMP0005614,2023-12-31,4.3,4
REV00014948,EMP0005614,2024-12-31,4.8,4
REV00014949,EMP0005614,2025-12-31,4.5,4
REV00014950,EMP0005615,2023-12-31,3.3,3
REV00014951,EMP0005615,2024-12-31,3.2,3
REV00014952,EMP0005615,2025-12-31,3.0,3
REV00014953,EMP0005616,2023-12-31,4.7,4
REV00014954,EMP0005616,2024-12-31,5.0,4
REV00014955,EMP0005616,2025-12-31,4.6,4
REV00014956,EMP0005617,2023-12-31,3.6,3
REV00014957,EMP0005617,2024-12-31,3.6,3
REV00014958,EMP0005617,2025-12-31,3.3,3
REV00014959,EMP0005618,2023-12-31,3.3,3
REV00014960,EMP0005618,2024-12-31,3.2,3
REV00014961,EMP0005618,2025-12-31,3.5,3
REV00014962,EMP0005619,2023-12-31,4.3,4
REV00014963,EMP0005619,2024-12-31,4.5,4
REV00014964,EMP0005619,2025-12-31,4.4,4
REV00014965,EMP0005620,2023-12-31,3.8,3
REV00014966,EMP0005620,2024-12-31,4.1,4
REV00014967,EMP0005620,2025-12-31,4.0,4
REV00014968,EMP0005621,2024-12-31,3.6,3
REV00014969,EMP0005621,2025-12-31,3.2,3
REV00014970,EMP0005622,2023-12-31,4.1,4
REV00014971,EMP0005622,2024-12-31,4.3,4
REV00014972,EMP0005622,2025-12-31,4.7,4
REV00014973,EMP0005623,2024-12-31,3.9,3
REV00014974,EMP0005623,2025-12-31,4.1,4
REV00014975,EMP0005624,2025-12-31,4.1,4
REV00014976,EMP0005625,2023-12-31,4.2,4
REV00014977,EMP0005625,2024-12-31,4.5,4
REV00014978,EMP0005625,2025-12-31,4.6,4
REV00014979,EMP0005626,2023-12-31,3.8,3
REV00014980,EMP0005626,2024-12-31,3.9,3
REV00014981,EMP0005626,2025-12-31,4.1,4
REV00014982,EMP0005627,2023-12-31,4.1,4
REV00014983,EMP0005627,2024-12-31,3.7,3
REV00014984,EMP0005627,2025-12-31,3.3,3
REV00014985,EMP0005628,2023-12-31,4.4,4
REV00014986,EMP0005628,2024-12-31,4.6,4
REV00014987,EMP0005628,2025-12-31,4.4,4
REV00014988,EMP0005629,2023-12-31,4.0,4
REV00014989,EMP0005629,2024-12-31,3.6,3
REV00014990,EMP0005629,2025-12-31,4.0,4
REV00014991,EMP0005630,2023-12-31,4.1,4
REV00014992,EMP0005630,2024-12-31,4.6,4
REV00014993,EMP0005630,2025-12-31,4.4,4
REV00014994,EMP0005631,2023-12-31,4.0,4
REV00014995,EMP0005631,2024-12-31,3.5,3
REV00014996,EMP0005631,2025-12-31,3.7,3
REV00014997,EMP0005632,2024-12-31,4.0,4
REV00014998,EMP0005632,2025-12-31,3.9,3
REV00014999,EMP0005633,2023-12-31,3.9,3
REV00015000,EMP0005633,2024-12-31,4.3,4
REV00015001,EMP0005633,2025-12-31,4.0,4
REV00015002,EMP0005634,2023-12-31,4.2,4
REV00015003,EMP0005634,2024-12-31,3.9,3
REV00015004,EMP0005634,2025-12-31,3.9,3
REV00015005,EMP0005635,2023-12-31,3.8,3
REV00015006,EMP0005635,2024-12-31,3.6,3
REV00015007,EMP0005635,2025-12-31,3.3,3
REV00015008,EMP0005636,2023-12-31,3.5,3
REV00015009,EMP0005636,2024-12-31,3.2,3
REV00015010,EMP0005636,2025-12-31,2.9,2
REV00015011,EMP0005637,2025-12-31,3.9,3
REV00015012,EMP0005638,2023-12-31,3.4,3
REV00015013,EMP0005638,2024-12-31,3.4,3
REV00015014,EMP0005638,2025-12-31,3.4,3
REV00015015,EMP0005639,2023-12-31,5.0,4
REV00015016,EMP0005639,2024-12-31,5.0,4
REV00015017,EMP0005639,2025-12-31,5.0,4
REV00015018,EMP0005640,2023-12-31,3.8,3
REV00015019,EMP0005640,2024-12-31,3.6,3
REV00015020,EMP0005640,2025-12-31,3.2,3
REV00015021,EMP0005641,2023-12-31,3.9,3
REV00015022,EMP0005641,2024-12-31,4.3,4
REV00015023,EMP0005641,2025-12-31,3.9,3
REV00015024,EMP0005642,2024-12-31,3.8,3
REV00015025,EMP0005642,2025-12-31,3.7,3
REV00015026,EMP0005643,2023-12-31,4.1,4
REV00015027,EMP0005643,2024-12-31,4.3,4
REV00015028,EMP0005643,2025-12-31,4.7,4
REV00015029,EMP0005644,2023-12-31,4.3,4
REV00015030,EMP0005644,2024-12-31,4.7,4
REV00015031,EMP0005644,2025-12-31,5.0,4
REV00015032,EMP0005645,2023-12-31,4.3,4
REV00015033,EMP0005645,2024-12-31,4.0,4
REV00015034,EMP0005645,2025-12-31,3.8,3
REV00015035,EMP0005646,2023-12-31,4.0,4
REV00015036,EMP0005646,2024-12-31,3.6,3
REV00015037,EMP0005646,2025-12-31,3.7,3
REV00015038,EMP0005647,2023-12-31,4.8,4
REV00015039,EMP0005647,2024-12-31,4.8,4
REV00015040,EMP0005647,2025-12-31,4.5,4
REV00015041,EMP0005648,2023-12-31,4.5,4
REV00015042,EMP0005648,2024-12-31,4.6,4
REV00015043,EMP0005648,2025-12-31,4.9,4
REV00015044,EMP0005649,2023-12-31,4.0,4
REV00015045,EMP0005649,2024-12-31,4.3,4
REV00015046,EMP0005649,2025-12-31,4.4,4
REV00015047,EMP0005650,2023-12-31,4.2,4
REV00015048,EMP0005650,2024-12-31,3.8,3
REV00015049,EMP0005650,2025-12-31,3.9,3
REV00015050,EMP0005651,2023-12-31,4.1,4
REV00015051,EMP0005651,2024-12-31,3.8,3
REV00015052,EMP0005651,2025-12-31,3.7,3
REV00015053,EMP0005652,2023-12-31,3.5,3
REV00015054,EMP0005652,2024-12-31,3.1,3
REV00015055,EMP0005652,2025-12-31,2.7,2
REV00015056,EMP0005653,2023-12-31,4.0,4
REV00015057,EMP0005653,2024-12-31,4.1,4
REV00015058,EMP0005653,2025-12-31,4.6,4
REV00015059,EMP0005654,2025-12-31,4.3,4
REV00015060,EMP0005655,2023-12-31,3.8,3
REV00015061,EMP0005655,2024-12-31,4.2,4
REV00015062,EMP0005655,2025-12-31,3.7,3
REV00015063,EMP0005656,2025-12-31,3.6,3
REV00015064,EMP0005657,2023-12-31,4.3,4
REV00015065,EMP0005657,2024-12-31,4.3,4
REV00015066,EMP0005657,2025-12-31,4.6,4
REV00015067,EMP0005658,2024-12-31,3.5,3
REV00015068,EMP0005658,2025-12-31,3.2,3
REV00015069,EMP0005659,2023-12-31,4.6,4
REV00015070,EMP0005659,2024-12-31,5.0,4
REV00015071,EMP0005659,2025-12-31,4.6,4
REV00015072,EMP0005660,2025-12-31,3.4,3
REV00015073,EMP0005661,2023-12-31,4.2,4
REV00015074,EMP0005661,2024-12-31,4.3,4
REV00015075,EMP0005661,2025-12-31,4.7,4
REV00015076,EMP0005662,2023-12-31,5.0,4
REV00015077,EMP0005662,2024-12-31,4.8,4
REV00015078,EMP0005662,2025-12-31,4.7,4
REV00015079,EMP0005663,2023-12-31,3.5,3
REV00015080,EMP0005663,2024-12-31,3.8,3
REV00015081,EMP0005663,2025-12-31,3.9,3
REV00015082,EMP0005664,2023-12-31,4.2,4
REV00015083,EMP0005664,2024-12-31,4.2,4
REV00015084,EMP0005664,2025-12-31,3.9,3
REV00015085,EMP0005665,2025-12-31,4.6,4
REV00015086,EMP0005666,2025-12-31,4.2,4
REV00015087,EMP0005667,2024-12-31,4.0,4
REV00015088,EMP0005667,2025-12-31,4.4,4
REV00015089,EMP0005668,2024-12-31,5.0,4
REV00015090,EMP0005668,2025-12-31,5.0,4
REV00015091,EMP0005669,2023-12-31,3.7,3
REV00015092,EMP0005669,2024-12-31,3.9,3
REV00015093,EMP0005669,2025-12-31,4.1,4
REV00015094,EMP0005670,2023-12-31,5.0,4
REV00015095,EMP0005670,2024-12-31,4.9,4
REV00015096,EMP0005670,2025-12-31,5.0,4
REV00015097,EMP0005671,2023-12-31,3.9,3
REV00015098,EMP0005671,2024-12-31,3.4,3
REV00015099,EMP0005671,2025-12-31,3.5,3
REV00015100,EMP0005672,2023-12-31,3.9,3
REV00015101,EMP0005672,2024-12-31,3.9,3
REV00015102,EMP0005672,2025-12-31,3.6,3
REV00015103,EMP0005673,2025-12-31,4.1,4
REV00015104,EMP0005674,2023-12-31,5.0,4
REV00015105,EMP0005674,2024-12-31,5.0,4
REV00015106,EMP0005674,2025-12-31,4.9,4
REV00015107,EMP0005675,2024-12-31,3.6,3
REV00015108,EMP0005675,2025-12-31,3.5,3
REV00015109,EMP0005676,2023-12-31,4.1,4
REV00015110,EMP0005676,2024-12-31,4.2,4
REV00015111,EMP0005676,2025-12-31,3.8,3
REV00015112,EMP0005677,2023-12-31,3.9,3
REV00015113,EMP0005677,2024-12-31,3.9,3
REV00015114,EMP0005677,2025-12-31,3.6,3
REV00015115,EMP0005678,2025-12-31,3.7,3
REV00015116,EMP0005679,2024-12-31,4.5,4
REV00015117,EMP0005679,2025-12-31,4.5,4
REV00015118,EMP0005680,2023-12-31,3.9,3
REV00015119,EMP0005680,2024-12-31,4.1,4
REV00015120,EMP0005680,2025-12-31,4.6,4
REV00015121,EMP0005681,2023-12-31,3.9,3
REV00015122,EMP0005681,2024-12-31,3.6,3
REV00015123,EMP0005681,2025-12-31,3.1,3
REV00015124,EMP0005682,2023-12-31,4.1,4
REV00015125,EMP0005682,2024-12-31,3.8,3
REV00015126,EMP0005682,2025-12-31,3.7,3
REV00015127,EMP0005683,2025-12-31,4.5,4
REV00015128,EMP0005685,2023-12-31,4.3,4
REV00015129,EMP0005685,2024-12-31,4.5,4
REV00015130,EMP0005685,2025-12-31,4.4,4
REV00015131,EMP0005686,2024-12-31,4.1,4
REV00015132,EMP0005686,2025-12-31,4.2,4
REV00015133,EMP0005687,2023-12-31,3.9,3
REV00015134,EMP0005687,2024-12-31,4.3,4
REV00015135,EMP0005687,2025-12-31,4.3,4
REV00015136,EMP0005688,2023-12-31,4.0,4
REV00015137,EMP0005688,2024-12-31,3.8,3
REV00015138,EMP0005688,2025-12-31,4.0,4
REV00015139,EMP0005689,2024-12-31,5.0,4
REV00015140,EMP0005689,2025-12-31,5.0,4
REV00015141,EMP0005690,2023-12-31,5.0,4
REV00015142,EMP0005690,2024-12-31,5.0,4
REV00015143,EMP0005690,2025-12-31,5.0,4
REV00015144,EMP0005691,2023-12-31,4.3,4
REV00015145,EMP0005691,2024-12-31,4.5,4
REV00015146,EMP0005691,2025-12-31,4.4,4
REV00015147,EMP0005692,2023-12-31,4.0,4
REV00015148,EMP0005692,2024-12-31,4.2,4
REV00015149,EMP0005692,2025-12-31,4.5,4
REV00015150,EMP0005693,2023-12-31,3.7,3
REV00015151,EMP0005693,2024-12-31,3.6,3
REV00015152,EMP0005693,2025-12-31,3.2,3
REV00015153,EMP0005694,2023-12-31,4.3,4
REV00015154,EMP0005694,2024-12-31,4.2,4
REV00015155,EMP0005694,2025-12-31,4.7,4
REV00015156,EMP0005695,2025-12-31,3.6,3
REV00015157,EMP0005696,2025-12-31,3.7,3
REV00015158,EMP0005697,2023-12-31,4.7,4
REV00015159,EMP0005697,2024-12-31,4.7,4
REV00015160,EMP0005697,2025-12-31,4.5,4
REV00015161,EMP0005698,2024-12-31,4.1,4
REV00015162,EMP0005698,2025-12-31,4.3,4
REV00015163,EMP0005699,2023-12-31,4.3,4
REV00015164,EMP0005699,2024-12-31,4.5,4
REV00015165,EMP0005699,2025-12-31,4.6,4
REV00015166,EMP0005700,2023-12-31,4.2,4
REV00015167,EMP0005700,2024-12-31,3.8,3
REV00015168,EMP0005700,2025-12-31,3.7,3
REV00015169,EMP0005701,2023-12-31,4.5,4
REV00015170,EMP0005701,2024-12-31,4.9,4
REV00015171,EMP0005701,2025-12-31,4.9,4
REV00015172,EMP0005702,2023-12-31,4.2,4
REV00015173,EMP0005702,2024-12-31,4.7,4
REV00015174,EMP0005702,2025-12-31,4.9,4
REV00015175,EMP0005703,2023-12-31,3.5,3
REV00015176,EMP0005703,2024-12-31,3.6,3
REV00015177,EMP0005703,2025-12-31,3.6,3
REV00015178,EMP0005704,2023-12-31,4.1,4
REV00015179,EMP0005704,2024-12-31,4.1,4
REV00015180,EMP0005704,2025-12-31,4.3,4
REV00015181,EMP0005705,2023-12-31,5.0,4
REV00015182,EMP0005705,2024-12-31,5.0,4
REV00015183,EMP0005705,2025-12-31,4.8,4
REV00015184,EMP0005706,2023-12-31,4.4,4
REV00015185,EMP0005706,2024-12-31,4.5,4
REV00015186,EMP0005706,2025-12-31,4.9,4
REV00015187,EMP0005707,2023-12-31,3.5,3
REV00015188,EMP0005707,2024-12-31,3.1,3
REV00015189,EMP0005707,2025-12-31,2.8,2
REV00015190,EMP0005708,2023-12-31,4.1,4
REV00015191,EMP0005708,2024-12-31,4.3,4
REV00015192,EMP0005708,2025-12-31,4.2,4
REV00015193,EMP0005709,2024-12-31,3.6,3
REV00015194,EMP0005709,2025-12-31,3.5,3
REV00015195,EMP0005710,2023-12-31,4.4,4
REV00015196,EMP0005710,2024-12-31,4.7,4
REV00015197,EMP0005710,2025-12-31,4.5,4
REV00015198,EMP0005711,2023-12-31,4.1,4
REV00015199,EMP0005711,2024-12-31,4.3,4
REV00015200,EMP0005711,2025-12-31,4.4,4
REV00015201,EMP0005712,2023-12-31,4.1,4
REV00015202,EMP0005712,2024-12-31,3.7,3
REV00015203,EMP0005712,2025-12-31,3.3,3
REV00015204,EMP0005713,2023-12-31,4.2,4
REV00015205,EMP0005713,2024-12-31,3.8,3
REV00015206,EMP0005713,2025-12-31,3.9,3
REV00015207,EMP0005714,2023-12-31,4.4,4
REV00015208,EMP0005714,2024-12-31,4.1,4
REV00015209,EMP0005714,2025-12-31,4.1,4
REV00015210,EMP0005715,2024-12-31,4.5,4
REV00015211,EMP0005715,2025-12-31,4.9,4
REV00015212,EMP0005716,2023-12-31,4.5,4
REV00015213,EMP0005716,2024-12-31,4.5,4
REV00015214,EMP0005716,2025-12-31,4.8,4
REV00015215,EMP0005717,2024-12-31,3.9,3
REV00015216,EMP0005717,2025-12-31,4.2,4
REV00015217,EMP0005718,2023-12-31,4.7,4
REV00015218,EMP0005718,2024-12-31,4.7,4
REV00015219,EMP0005718,2025-12-31,4.8,4
REV00015220,EMP0005719,2023-12-31,4.8,4
REV00015221,EMP0005719,2024-12-31,5.0,4
REV00015222,EMP0005719,2025-12-31,4.6,4
REV00015223,EMP0005720,2023-12-31,4.0,4
REV00015224,EMP0005720,2024-12-31,3.8,3
REV00015225,EMP0005720,2025-12-31,3.6,3
REV00015226,EMP0005721,2023-12-31,4.3,4
REV00015227,EMP0005721,2024-12-31,3.9,3
REV00015228,EMP0005721,2025-12-31,3.6,3
REV00015229,EMP0005722,2023-12-31,4.3,4
REV00015230,EMP0005722,2024-12-31,4.1,4
REV00015231,EMP0005722,2025-12-31,4.6,4
REV00015232,EMP0005723,2023-12-31,4.1,4
REV00015233,EMP0005723,2024-12-31,3.7,3
REV00015234,EMP0005723,2025-12-31,3.5,3
REV00015235,EMP0005724,2023-12-31,3.7,3
REV00015236,EMP0005724,2024-12-31,3.6,3
REV00015237,EMP0005724,2025-12-31,3.7,3
REV00015238,EMP0005725,2025-12-31,4.0,4
REV00015239,EMP0005726,2024-12-31,3.7,3
REV00015240,EMP0005726,2025-12-31,3.8,3
REV00015241,EMP0005727,2024-12-31,3.7,3
REV00015242,EMP0005727,2025-12-31,3.9,3
REV00015243,EMP0005728,2023-12-31,3.8,3
REV00015244,EMP0005728,2024-12-31,3.6,3
REV00015245,EMP0005728,2025-12-31,4.0,4
REV00015246,EMP0005729,2023-12-31,4.0,4
REV00015247,EMP0005729,2024-12-31,4.2,4
REV00015248,EMP0005729,2025-12-31,4.7,4
REV00015249,EMP0005730,2023-12-31,4.4,4
REV00015250,EMP0005730,2024-12-31,4.2,4
REV00015251,EMP0005730,2025-12-31,3.7,3
REV00015252,EMP0005731,2023-12-31,4.5,4
REV00015253,EMP0005731,2024-12-31,4.2,4
REV00015254,EMP0005731,2025-12-31,4.6,4
REV00015255,EMP0005732,2023-12-31,4.9,4
REV00015256,EMP0005732,2024-12-31,5.0,4
REV00015257,EMP0005732,2025-12-31,5.0,4
REV00015258,EMP0005733,2023-12-31,3.9,3
REV00015259,EMP0005733,2024-12-31,3.8,3
REV00015260,EMP0005733,2025-12-31,3.3,3
REV00015261,EMP0005734,2023-12-31,4.4,4
REV00015262,EMP0005734,2024-12-31,4.5,4
REV00015263,EMP0005734,2025-12-31,4.4,4
REV00015264,EMP0005735,2023-12-31,4.6,4
REV00015265,EMP0005735,2024-12-31,4.7,4
REV00015266,EMP0005735,2025-12-31,5.0,4
REV00015267,EMP0005736,2023-12-31,4.8,4
REV00015268,EMP0005736,2024-12-31,5.0,4
REV00015269,EMP0005736,2025-12-31,4.9,4
REV00015270,EMP0005737,2023-12-31,4.2,4
REV00015271,EMP0005737,2024-12-31,3.7,3
REV00015272,EMP0005737,2025-12-31,3.8,3
REV00015273,EMP0005738,2023-12-31,5.0,4
REV00015274,EMP0005738,2024-12-31,4.9,4
REV00015275,EMP0005738,2025-12-31,5.0,4
REV00015276,EMP0005739,2023-12-31,4.2,4
REV00015277,EMP0005739,2024-12-31,3.9,3
REV00015278,EMP0005739,2025-12-31,4.1,4
REV00015279,EMP0005740,2023-12-31,4.1,4
REV00015280,EMP0005740,2024-12-31,4.3,4
REV00015281,EMP0005740,2025-12-31,3.8,3
REV00015282,EMP0005741,2023-12-31,3.8,3
REV00015283,EMP0005741,2024-12-31,4.0,4
REV00015284,EMP0005741,2025-12-31,3.5,3
REV00015285,EMP0005742,2023-12-31,4.1,4
REV00015286,EMP0005742,2024-12-31,4.2,4
REV00015287,EMP0005742,2025-12-31,3.8,3
REV00015288,EMP0005743,2023-12-31,4.3,4
REV00015289,EMP0005743,2024-12-31,4.7,4
REV00015290,EMP0005743,2025-12-31,4.7,4
REV00015291,EMP0005744,2023-12-31,3.7,3
REV00015292,EMP0005744,2024-12-31,4.1,4
REV00015293,EMP0005744,2025-12-31,4.2,4
REV00015294,EMP0005745,2023-12-31,4.4,4
REV00015295,EMP0005745,2024-12-31,4.3,4
REV00015296,EMP0005745,2025-12-31,4.8,4
REV00015297,EMP0005746,2025-12-31,3.5,3
REV00015298,EMP0005747,2023-12-31,3.9,3
REV00015299,EMP0005747,2024-12-31,4.0,4
REV00015300,EMP0005747,2025-12-31,3.8,3
REV00015301,EMP0005748,2023-12-31,3.7,3
REV00015302,EMP0005748,2024-12-31,3.5,3
REV00015303,EMP0005748,2025-12-31,3.5,3
REV00015304,EMP0005749,2023-12-31,4.0,4
REV00015305,EMP0005749,2024-12-31,3.9,3
REV00015306,EMP0005749,2025-12-31,3.5,3
REV00015307,EMP0005750,2023-12-31,4.5,4
REV00015308,EMP0005750,2024-12-31,4.8,4
REV00015309,EMP0005750,2025-12-31,4.7,4
REV00015310,EMP0005751,2023-12-31,4.2,4
REV00015311,EMP0005751,2024-12-31,4.3,4
REV00015312,EMP0005751,2025-12-31,4.2,4
REV00015313,EMP0005752,2023-12-31,4.8,4
REV00015314,EMP0005752,2024-12-31,4.5,4
REV00015315,EMP0005752,2025-12-31,4.5,4
